RestaurantID,RestaurantName,PasswordHash,Description,LogoImage,BusinessStatus,DeliveryFee,MinimumOrderAmount,DeliveryArea,AverageRating
2496,Shepard Ramirez and Moore,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Balanced zero administration capability,https://placekitten.com/367/892,Open,8.71,29.75,Lake Kylefort,4.5
2497,Valdez-Grant,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Down-sized transitional knowledge user,https://placekitten.com/808/436,Open,5.52,41.56,Port Latashaport,3.3
2498,Melton-Rowe,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Focused modular model,https://picsum.photos/789/360,Resting,3.17,27.69,Colemanberg,3.8
2499,Lee Thomas and Murray,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Expanded dedicated encryption,https://placekitten.com/393/502,Resting,7.19,42.71,North Clintonbury,4.9
2500,Sanders-Anderson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Sharable user-facing moderator,https://picsum.photos/425/1002,Resting,5.18,37.37,North Jonathan,4.4
2501,Warren-Hernandez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Progressive intermediate array,https://picsum.photos/563/994,Closed,9.06,57.33,Fordchester,4.6
2502,Mack Wilson and Hernandez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organic 6thgeneration forecast,https://placekitten.com/589/819,Closed,4.28,31.51,Blairbury,3.1
2503,Maldonado and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Programmable object-oriented collaboration,https://placekitten.com/1024/201,Open,2.51,50.24,Port Patricia,4.7
2504,Morris Riggs and Fry,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Ameliorated systematic database,https://dummyimage.com/251x389,Open,7.23,33.39,Norrischester,3.9
2505,Johnson-Rodriguez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused disintermediate analyzer,https://picsum.photos/134/505,Closed,6.78,24.69,Colleenmouth,3.9
2506,Phillips-Hines,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Implemented value-added initiative,https://picsum.photos/570/291,Closed,4.44,35.19,Ryanland,3.5
2507,Owens-Williams,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Down-sized interactive parallelism,https://placekitten.com/422/942,Open,2.62,27.84,New Olivia,4.2
2508,Fields PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Phased bandwidth-monitored Internet solution,https://dummyimage.com/915x906,Closed,2.54,28.52,North Robinberg,3.1
2509,Stout Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Digitized user-facing adapter,https://dummyimage.com/403x361,Open,9.53,17.71,Port Sara,3.5
2510,Hogan-Flores,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused radical service-desk,https://picsum.photos/526/939,Open,2.77,23.55,Carrmouth,3.2
2511,Edwards PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reactive cohesive middleware,https://placekitten.com/86/774,Resting,7.34,18.55,East Megantown,4.7
2512,Martinez-Higgins,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Object-based tangible attitude,https://dummyimage.com/812x332,Open,6.04,55.34,East Frankberg,4.5
2513,Jones Ltd 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Total interactive hierarchy,https://dummyimage.com/652x547,Open,3.09,40.54,Huynhmouth,4.8
2514,Ochoa LLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Fully-configurable holistic approach,https://picsum.photos/1/556,Open,2.54,32.23,East Lisa,4.3
2515,Dunn-Melton,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Virtual maximized website,https://dummyimage.com/175x936,Open,8.47,42.62,South Stephanie,4.3
2516,Stark-Reynolds,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organic 5thgeneration hardware,https://picsum.photos/379/867,Closed,9.18,23.11,New Yvonne,3.2
2517,Huang Fleming and Wells,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Synchronized uniform info-mediaries,https://placekitten.com/966/128,Open,9.42,31.73,New Jessicastad,3.8
2518,Alexander-Craig,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Extended national alliance,https://picsum.photos/502/740,Resting,4.66,24.06,East Ruben,3.5
2519,Johnson Gamble and Rodriguez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Mandatory discrete leverage,https://placekitten.com/872/640,Resting,9.31,22.95,Katherineshire,4.6
2520,Freeman LLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Focused responsive workforce,https://placekitten.com/838/993,Closed,7.41,55.03,Lake James,4.7
2521,Huff Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced attitude-oriented utilization,https://picsum.photos/0/141,Open,2.97,28.5,Meadowstown,4.9
2522,Colon Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Grass-roots homogeneous customer loyalty,https://placekitten.com/396/657,Resting,8.29,26.6,Johnsonview,4.3
2523,Bullock Baker and Franklin,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Automated multimedia collaboration,https://dummyimage.com/312x316,Resting,5.86,26.25,Lake Rodneyland,4.9
2524,Barry-Baker,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Seamless secondary initiative,https://picsum.photos/992/466,Open,2.11,22.06,Mossfurt,4.6
2525,Nguyen-Smith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organic didactic hardware,https://placekitten.com/364/964,Open,2.84,44.98,Deborahmouth,3.9
2526,Campos Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Intuitive client-driven flexibility,https://placekitten.com/593/650,Closed,6.19,52.42,Reedborough,3.4
2527,Lam-Smith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Devolved impactful extranet,https://placekitten.com/378/542,Closed,5.21,48.54,Port Amanda,4.9
2528,Ortiz Ramirez and Hill,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Diverse bifurcated leverage,https://picsum.photos/639/686,Closed,8.57,18.33,South Shariport,3.2
2529,Nunez-Swanson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Compatible secondary open system,https://placekitten.com/194/743,Open,8.75,33.18,Lisamouth,4.2
2530,Newton Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-platform local throughput,https://placekitten.com/162/493,Open,2.75,34.88,Amandamouth,4.3
2531,Moreno Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Mandatory homogeneous extranet,https://placekitten.com/365/379,Open,8.62,44.19,New Andrewhaven,3.2
2532,Rice Martinez and Carter,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Monitored secondary array,https://placekitten.com/876/438,Closed,4.41,58.89,Griffinstad,3.9
2533,Wright Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Synergistic solution-oriented definition,https://dummyimage.com/204x686,Closed,7.35,52.51,Littleview,3.9
2534,Cole-Ross,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Down-sized executive functionalities,https://placekitten.com/312/273,Resting,8.78,55.76,Port Dana,4.5
2535,Hernandez Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-group even-keeled middleware,https://picsum.photos/791/270,Open,5.38,49.4,Ginaberg,4.1
2536,Young and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused actuating budgetary management,https://picsum.photos/941/319,Resting,2.43,15.39,East Angelatown,3.3
2537,Shelton-James,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined incremental structure,https://dummyimage.com/641x469,Open,9.56,37.61,Randallborough,3.4
2538,Herrera-Jones,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cloned neutral toolset,https://dummyimage.com/5x337,Closed,3.61,54.21,Jacobville,4.7
2539,Williams-Malone,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cloned secondary architecture,https://placekitten.com/197/103,Closed,6.47,59.73,Nicholasburgh,3.5
2540,Yoder Baker and Cruz,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cloned cohesive encoding,https://placekitten.com/251/376,Open,9.4,34.45,East Nathan,4.5
2541,Blake-Mendoza,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-group directional customer loyalty,https://dummyimage.com/94x754,Open,5.02,22.37,Ortizport,3.3
2542,Gomez-Johnson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organized real-time data-warehouse,https://placekitten.com/680/462,Closed,2.8,46.9,New Nicholasstad,3.7
2543,Miller Randall and Macias,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Innovative analyzing installation,https://dummyimage.com/6x904,Resting,3.3,43.29,Haleyside,4.4
2544,Ramirez LLC 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Future-proofed scalable matrices,https://picsum.photos/180/995,Open,3.98,41.51,West Logan,3.9
2545,Cross-Patterson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Assimilated reciprocal architecture,https://placekitten.com/441/267,Resting,5.02,54.46,New Jacqueline,3.9
2546,Williams Ramirez and Gonzalez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Visionary zero-defect model,https://dummyimage.com/529x518,Resting,2.6,47.43,West Francis,4.1
2547,Ramsey Hardy and Mclean,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Right-sized actuating frame,https://picsum.photos/801/446,Open,3.32,54.63,Christineburgh,3.0
2548,Reynolds and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Grass-roots explicit throughput,https://dummyimage.com/811x411,Open,9.69,19.44,Kirkfort,3.4
2549,Wright PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Triple-buffered tangible database,https://placekitten.com/928/29,Open,4.36,28.93,Collinsview,3.5
2550,Pace Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Phased explicit orchestration,https://dummyimage.com/67x642,Resting,4.8,24.57,Staceyview,4.6
2551,Little-Hill,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Innovative hybrid initiative,https://picsum.photos/236/484,Closed,5.95,58.24,Williamsmouth,4.0
2552,Acosta-Larson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Compatible modular artificial intelligence,https://picsum.photos/35/189,Open,3.62,19.47,East Timothy,3.3
2553,Boyd-Drake,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-contextualized eco-centric array,https://dummyimage.com/185x586,Closed,5.88,22.33,Lake Johnside,3.9
2554,Moore PLC 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Configurable contextually-based hierarchy,https://placekitten.com/133/252,Open,5.13,18.55,Lake Andrew,4.9
2555,Kelly Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profound local software,https://dummyimage.com/785x890,Resting,6.31,20.03,New Shawn,3.5
2556,Atkins Bates and Harper,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Horizontal radical forecast,https://dummyimage.com/3x854,Open,9.15,41.34,East Elizabeth,4.2
2557,Cook PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-group global success,https://placekitten.com/351/135,Open,4.93,23.72,South Jackborough,3.4
2558,Obrien-Bradley,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Right-sized contextually-based data-warehouse,https://placekitten.com/148/858,Open,8.94,59.31,East Sarahmouth,4.7
2559,Mccoy-Bailey,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Proactive intermediate attitude,https://placekitten.com/59/570,Open,6.44,55.68,North Jeremy,3.9
2560,Martin-Hicks,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Phased regional knowledgebase,https://picsum.photos/720/185,Closed,9.03,41.5,New Jillianside,3.6
2561,Diaz-Moody,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Centralized radical firmware,https://placekitten.com/710/750,Open,2.9,50.03,Arnoldmouth,3.5
2562,Rivers and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Self-enabling homogeneous budgetary management,https://picsum.photos/461/24,Resting,6.96,19.18,Mendozaville,3.3
2563,Miller Mathews and Stewart,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-platform bifurcated protocol,https://picsum.photos/438/517,Open,9.26,45.59,Port Susan,4.8
2564,Edwards-Thomas,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Future-proofed explicit help-desk,https://picsum.photos/2/387,Closed,2.87,41.05,East Brianview,3.3
2565,Adams Inc 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Secured intangible intranet,https://placekitten.com/186/558,Open,4.68,27.24,Murphyberg,4.8
2566,Ortega PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Networked optimal task-force,https://dummyimage.com/747x370,Resting,8.29,20.13,South Yvonne,4.0
2567,Richards PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Universal modular system engine,https://dummyimage.com/725x189,Resting,7.14,25.8,Lynnside,3.8
2568,Warren Whitehead and Jones,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Integrated grid-enabled open architecture,https://picsum.photos/808/912,Closed,2.67,30.04,South James,4.3
2569,Brown Beard and Wilson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enterprise-wide value-added help-desk,https://placekitten.com/121/608,Closed,4.98,57.55,East David,3.6
2570,Bright and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Ameliorated maximized parallelism,https://picsum.photos/887/503,Resting,8.9,20.89,South Jamieshire,3.1
2571,Johnson Inc 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Team-oriented human-resource infrastructure,https://placekitten.com/97/593,Open,9.0,41.13,Solishaven,3.9
2572,Walker Jimenez and Hess,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Proactive non-volatile forecast,https://placekitten.com/973/682,Closed,5.61,25.59,Lloydview,5.0
2573,Chavez-Cochran,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Distributed intermediate strategy,https://picsum.photos/35/790,Resting,3.48,53.37,Pughville,4.7
2574,Hubbard-Rios,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Public-key high-level intranet,https://placekitten.com/395/580,Open,9.18,27.03,Port Kayla,3.8
2575,Coleman-Smith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Ergonomic 3rdgeneration utilization,https://picsum.photos/960/273,Resting,3.52,34.09,Stevenside,3.8
2576,Gonzalez Hanson and Phillips,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-platform coherent product,https://dummyimage.com/64x513,Resting,8.05,52.94,Russellside,5.0
2577,Everett-Crosby,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Innovative hybrid monitoring,https://picsum.photos/866/299,Closed,5.92,21.03,Blackchester,5.0
2578,Murphy-Willis,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Stand-alone homogeneous instruction set,https://picsum.photos/207/139,Open,7.66,46.85,Juliamouth,3.0
2579,Mcbride Heath and Anderson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reduced zero-defect policy,https://dummyimage.com/5x671,Resting,2.73,22.55,Janeview,5.0
2580,Liu LLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-platform context-sensitive frame,https://picsum.photos/489/936,Open,5.94,34.75,West Mercedes,4.7
2581,Brown Brown and Tucker,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Triple-buffered methodical application,https://picsum.photos/616/293,Closed,9.69,58.72,Walterston,3.5
2582,Robertson Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Switchable leadingedge Local Area Network,https://placekitten.com/442/234,Closed,4.22,35.93,New Michael,4.2
2583,Carroll-Stephenson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profit-focused 24hour attitude,https://dummyimage.com/309x59,Resting,6.79,58.98,Stevenschester,3.6
2584,Fields Hughes and Bradford,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Sharable reciprocal orchestration,https://picsum.photos/495/392,Resting,9.18,38.8,Mooremouth,3.9
2585,Reynolds Copeland and Jones,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Phased object-oriented emulation,https://placekitten.com/921/692,Closed,2.54,15.51,East Susanmouth,4.4
2586,Long Valenzuela and Henry,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Robust composite leverage,https://dummyimage.com/845x876,Open,8.12,41.31,Ashleyfort,4.1
2587,Fox Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Adaptive intermediate frame,https://dummyimage.com/87x820,Closed,4.42,49.15,Hermanmouth,4.4
2588,Wright Sanchez and Marshall,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Networked bottom-line moratorium,https://picsum.photos/456/309,Closed,2.71,40.14,North Carolview,3.6
2589,Thomas Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Assimilated 24hour frame,https://dummyimage.com/89x260,Resting,3.08,50.74,Gouldville,3.3
2590,Wade Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Digitized logistical hierarchy,https://placekitten.com/361/668,Closed,4.33,28.18,West Thomas,4.4
2591,Foster Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Pre-emptive system-worthy hierarchy,https://dummyimage.com/165x937,Resting,9.95,46.5,East Leslie,4.2
2592,Allen-Greene,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profit-focused dedicated encryption,https://placekitten.com/856/809,Open,9.5,41.51,North Angelaborough,4.3
2593,Douglas Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Total multi-tasking intranet,https://picsum.photos/304/821,Closed,2.07,45.58,Joseberg,3.7
2594,White-Lester,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Fundamental multi-tasking projection,https://placekitten.com/99/44,Resting,8.43,49.83,Greenburgh,4.4
2595,Simmons-Robinson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Mandatory zero tolerance hub,https://placekitten.com/766/333,Open,2.28,42.92,West Jenniferstad,4.1
2596,Jackson PLC 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Robust needs-based protocol,https://placekitten.com/731/649,Closed,9.52,40.04,Davidstad,4.0
2597,Graves Adams and Mckay,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Universal 4thgeneration architecture,https://placekitten.com/619/974,Resting,4.65,30.39,North Randy,3.8
2598,Anderson and Sons 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Balanced non-volatile policy,https://placekitten.com/610/527,Resting,9.25,15.41,Walkerberg,3.4
2599,Schwartz Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented object-oriented contingency,https://picsum.photos/923/220,Closed,3.82,55.84,Patriciatown,4.3
2600,Lewis-Madden,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined contextually-based approach,https://dummyimage.com/995x164,Resting,3.54,31.2,Martinfurt,3.2
2601,Knapp-Webb,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enhanced grid-enabled ability,https://dummyimage.com/389x190,Closed,4.7,55.89,South Ian,3.0
2602,Stanley LLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Fully-configurable national Local Area Network,https://placekitten.com/286/543,Closed,3.09,50.59,West Jessicaburgh,4.7
2603,Ewing and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-lateral 3rdgeneration forecast,https://placekitten.com/465/724,Open,2.25,46.13,Hernandezbury,4.7
2604,Walker-Lopez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Up-sized holistic software,https://picsum.photos/610/885,Open,9.4,30.1,Rhodesmouth,3.0
2605,Lee Waller and Miller,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Object-based human-resource strategy,https://placekitten.com/691/616,Open,5.85,59.55,Luisburgh,3.3
2606,Russell-Smith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Digitized multi-tasking core,https://dummyimage.com/776x752,Closed,9.89,37.62,Cervantesview,3.5
2607,Gardner and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-channeled holistic architecture,https://picsum.photos/206/985,Open,5.23,38.0,Torresborough,3.6
2608,Frost Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Synchronized grid-enabled extranet,https://picsum.photos/36/553,Resting,7.62,42.08,Robertview,4.0
2609,Stevens-Clark,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Programmable bifurcated model,https://placekitten.com/291/545,Open,8.55,25.89,West John,5.0
